Order Number,Order Date,Item Name,Quantity
10807,22/08/2018 17:45,Madras - Chicken,1
10801,21/08/2018 19:37,Madras - Chicken,1
10793,20/08/2018 20:33,Madras - Chicken,1
10787,20/08/2018 18:30,Curry - Lamb,1
10783,20/08/2018 17:31,Curry - Lamb,1
10783,20/08/2018 17:31,Curry - Chicken,1
10776,19/08/2018 19:31,Madras - Chicken,1
10771,19/08/2018 18:13,Madras - Lamb,1
10766,19/08/2018 16:38,Madras - Chicken,1
10766,19/08/2018 16:38,Vindaloo - Chicken,1
10764,19/08/2018 15:46,Madras - Chicken,1
10761,18/08/2018 20:40,Madras - Lamb,1
10760,18/08/2018 20:03,Curry - Chicken,1
10758,18/08/2018 19:56,Vindaloo - Chicken,2
10753,18/08/2018 19:15,Curry - Chicken,1
10751,18/08/2018 19:01,Madras - Chicken,1
10745,18/08/2018 17:45,Curry - Chicken,1
10740,17/08/2018 21:49,Madras - Chicken,1
10737,17/08/2018 20:57,Madras - Chicken,1
10733,17/08/2018 20:09,Curry - Chicken,1
10724,17/08/2018 18:05,Curry - Chicken,1
10721,17/08/2018 17:08,Madras - Chicken Tikka,1
10718,17/08/2018 15:56,Madras - Lamb,1
10711,16/08/2018 19:45,Madras - Chicken,1
10706,16/08/2018 18:18,Curry - Chicken,1
10704,15/08/2018 22:17,Curry - Chicken,1
10702,15/08/2018 20:41,Curry - Chicken,1
10699,15/08/2018 19:20,Madras - Chicken,1
10698,15/08/2018 19:04,Vindaloo - Chicken,1
10698,15/08/2018 19:04,Madras - Chicken,1
10697,15/08/2018 18:20,Madras - Chicken,1
10694,14/08/2018 21:17,Vindaloo - Lamb,1
10687,13/08/2018 19:06,Madras - Lamb,1
10683,12/8/2018 20:04,Vindaloo - Chicken,2
10680,12/8/2018 18:55,Madras - Lamb,1
10676,12/8/2018 18:08,Curry - Chicken,3
10676,12/8/2018 18:08,Madras - Chicken,1
10663,12/8/2018 15:24,Curry - Chicken,1
10663,12/8/2018 15:24,Curry - Lamb,1
10662,12/8/2018 15:20,Curry - Chicken,1
10662,12/8/2018 15:20,Curry - Lamb,1
10659,11/8/2018 19:47,Madras - Chicken,1
10657,11/8/2018 19:36,Curry - Lamb,1
10645,11/8/2018 18:08,Madras - Chicken,1
10635,10/8/2018 20:25,Curry - Chicken,1
10630,10/8/2018 18:53,Curry - Chicken,1
10623,10/8/2018 9:34,Curry - Chicken Tikka,2
10623,10/8/2018 9:34,Curry - Lamb,1
10610,8/8/2018 19:15,Madras - Chicken,1
10608,8/8/2018 18:14,Curry - Lamb,1
10594,7/8/2018 18:05,Madras - Chicken,1
10593,7/8/2018 17:56,Curry - Chicken,1
10584,5/8/2018 20:14,Curry - Chicken Tikka,1
10582,5/8/2018 18:52,Madras - Chicken,1
10569,4/8/2018 19:26,Madras - Chicken,1
10563,4/8/2018 17:26,Madras - Lamb,1
10559,3/8/2018 20:27,Vindaloo - Lamb,1
10556,3/8/2018 19:37,Curry - Chicken,1
10550,3/8/2018 18:19,Vindaloo - Chicken,2
10535,1/8/2018 21:24,Madras - Chicken,1
10532,1/8/2018 19:28,Madras - Chicken Tikka,1
10532,1/8/2018 19:28,Curry - Chicken,1
10523,31/07/2018 19:54,Curry - Lamb,1
10522,31/07/2018 19:45,Madras - Chicken Tikka,1
10517,30/07/2018 20:19,Madras - Chicken,1
10512,30/07/2018 17:57,Madras - Chicken,1
10512,30/07/2018 17:57,Vindaloo - Chicken,1
10508,29/07/2018 20:06,Madras - Chicken,1
10506,29/07/2018 19:38,Madras - Chicken Tikka,1
10496,29/07/2018 17:37,Curry - Lamb,1
10495,29/07/2018 17:19,Madras - Chicken,1
10490,28/07/2018 21:13,Madras - Chicken,1
10481,28/07/2018 19:13,Madras - Chicken,1
10480,28/07/2018 19:11,Madras - Chicken,2
10474,28/07/2018 18:18,Madras - Chicken,1
10470,28/07/2018 17:34,Curry - Lamb,1
10464,27/07/2018 20:47,Madras - Chicken,1
10461,27/07/2018 20:02,Curry - Chicken,1
10458,27/07/2018 19:00,Madras - Chicken,1
10453,27/07/2018 18:11,Madras - Lamb,1
10444,26/07/2018 21:40,Curry - Chicken,1
10442,26/07/2018 21:07,Madras - Chicken,1
10440,26/07/2018 20:26,Curry - Chicken,1
10439,26/07/2018 19:49,Madras - Chicken,1
10433,26/07/2018 17:47,Madras - Chicken,1
10419,25/07/2018 14:23,Curry - Chicken,4
10415,24/07/2018 22:31,Vindaloo - Chicken,1
10411,24/07/2018 19:25,Madras - Lamb,1
10409,24/07/2018 18:47,Madras - Chicken,1
10402,23/07/2018 18:50,Madras - Chicken Tikka,1
10388,21/07/2018 18:57,Curry - Chicken,3
10388,21/07/2018 18:57,Vindaloo - Chicken,1
10384,21/07/2018 18:34,Curry - Lamb,1
10367,20/07/2018 18:26,Madras - Chicken,1
10365,20/07/2018 17:45,Curry - Chicken,1
10359,19/07/2018 20:14,Madras - Chicken,1
10354,19/07/2018 17:27,Vindaloo - Chicken,1
10354,19/07/2018 17:27,Madras - Chicken,1
10352,19/07/2018 17:03,Curry - Chicken,2
10345,18/07/2018 18:54,Madras - Chicken,1
10343,18/07/2018 18:18,Madras - Chicken,1
10340,18/07/2018 18:01,Madras - Chicken,1
10340,18/07/2018 18:01,Curry - Lamb,1
10336,18/07/2018 13:14,Madras - Chicken,1
10335,18/07/2018 13:05,Madras - Chicken,1
10328,16/07/2018 20:45,Madras - Chicken,1
10323,15/07/2018 19:39,Vindaloo - Chicken,1
10321,15/07/2018 18:07,Curry - Lamb,1
10320,15/07/2018 17:55,Curry - Chicken,1
10317,15/07/2018 13:49,Curry - Lamb,1
10315,14/07/2018 22:59,Curry - Lamb,1
10307,14/07/2018 18:55,Madras - Chicken,1
10303,14/07/2018 18:39,Madras - Lamb,1
10302,14/07/2018 18:37,Madras - Chicken,1
10301,14/07/2018 18:26,Curry - Lamb,1
10293,13/07/2018 19:56,Curry - Chicken,2
10290,13/07/2018 19:29,Madras - Chicken,1
10285,13/07/2018 18:35,Vindaloo - Chicken,2
10277,13/07/2018 13:36,Vindaloo - Lamb,1
10276,12/7/2018 22:12,Madras - Chicken,1
10275,12/7/2018 20:47,Curry - Chicken,1
10263,11/7/2018 18:57,Curry - Lamb,1
10259,11/7/2018 17:25,Madras - Chicken,1
10245,9/7/2018 20:58,Madras - Lamb,1
10238,8/7/2018 19:31,Vindaloo - Chicken,1
10236,8/7/2018 18:19,Curry - Chicken,1
10236,8/7/2018 18:19,Curry - Lamb,1
10235,8/7/2018 13:29,Madras - Chicken,1
10231,7/7/2018 20:36,Curry - Chicken,2
10229,7/7/2018 19:46,Curry - Chicken,1
10225,7/7/2018 18:49,Madras - Chicken,1
10216,6/7/2018 22:31,Madras - Chicken,1
10216,6/7/2018 22:31,Madras - Lamb,1
10214,6/7/2018 22:22,Madras - Chicken,1
10208,6/7/2018 20:07,Madras - Chicken,1
10206,6/7/2018 19:46,Curry - Chicken,1
10201,6/7/2018 18:32,Madras - Lamb,1
10198,6/7/2018 18:00,Madras - Lamb,1
10196,6/7/2018 17:29,Curry - Chicken,2
10193,5/7/2018 19:58,Madras - Chicken,1
10190,5/7/2018 19:27,Vindaloo - Lamb,1
10187,5/7/2018 18:31,Madras - Chicken Tikka,1
10179,4/7/2018 16:54,Curry - Lamb,1
10175,3/7/2018 19:31,Curry - Lamb,1
10171,3/7/2018 18:10,Madras - Chicken,1
10168,3/7/2018 17:23,Madras - Chicken,1
10163,2/7/2018 19:33,Madras - Chicken,1
10152,1/7/2018 20:02,Curry - Lamb,1
10149,1/7/2018 19:08,Madras - Chicken,1
10142,1/7/2018 17:45,Madras - Lamb,1
10137,1/7/2018 13:43,Madras - Chicken,1
10128,30/06/2018 21:09,Madras - Chicken,1
10122,30/06/2018 18:39,Madras - Chicken,1
10103,28/06/2018 19:23,Madras - Chicken Tikka,1
10095,28/06/2018 12:36,Curry - Lamb,1
10092,27/06/2018 21:50,Madras - Chicken,1
10089,27/06/2018 19:40,Curry - Chicken,1
10088,27/06/2018 18:46,Madras - Chicken Tikka,1
10087,27/06/2018 17:49,Curry - Chicken,1
10081,26/06/2018 17:13,Madras - Lamb,1
10080,25/06/2018 20:14,Madras - Chicken,1
10073,25/06/2018 17:37,Curry - Chicken,2
10073,25/06/2018 17:37,Madras - Chicken,1
10063,24/06/2018 17:36,Madras - Chicken,1
10053,23/06/2018 20:50,Madras - Chicken Tikka,1
10052,23/06/2018 20:25,Vindaloo - Chicken,2
10048,23/06/2018 19:25,Curry - Chicken,1
10045,23/06/2018 18:43,Curry - Lamb,1
10043,23/06/2018 18:13,Curry - Chicken,2
10040,23/06/2018 17:42,Madras - Chicken,1
10038,23/06/2018 17:20,Curry - Chicken,1
10038,23/06/2018 17:20,Curry - Lamb,1
10031,22/06/2018 19:41,Madras - Lamb,1
10029,22/06/2018 19:30,Madras - Chicken,1
10006,20/06/2018 18:21,Madras - Chicken,1
9996,18/06/2018 19:16,Madras - Chicken Tikka,1
9995,18/06/2018 18:33,Madras - Chicken,1
9994,18/06/2018 18:21,Curry - Chicken,2
9994,18/06/2018 18:21,Madras - Chicken,1
9990,17/06/2018 20:05,Curry - Chicken,1
9981,17/06/2018 17:47,Madras - Lamb,1
9980,17/06/2018 17:46,Madras - Chicken,1
9980,17/06/2018 17:46,Vindaloo - Chicken,1
9975,16/06/2018 21:32,Madras - Chicken Tikka,1
9969,16/06/2018 20:04,Curry - Chicken Tikka,1
9957,16/06/2018 17:55,Madras - Chicken,1
9954,16/06/2018 17:33,Vindaloo - Lamb,1
9952,16/06/2018 17:05,Curry - Chicken,1
9946,15/06/2018 19:35,Madras - Chicken,1
9935,15/06/2018 18:07,Madras - Chicken Tikka,1
9934,15/06/2018 18:05,Madras - Chicken Tikka,1
9933,15/06/2018 18:01,Madras - Chicken Tikka,1
9932,15/06/2018 18:00,Curry - Lamb,1
9923,14/06/2018 19:31,Madras - Chicken,1
9918,14/06/2018 18:16,Curry - Chicken,5
9918,14/06/2018 18:16,Madras - Chicken,1
9915,13/06/2018 20:44,Madras - Chicken,1
9915,13/06/2018 20:44,Madras - Lamb,1
9914,13/06/2018 20:30,Curry - Lamb,1
9909,13/06/2018 18:47,Vindaloo - Chicken,1
9898,12/6/2018 19:25,Madras - Chicken,1
9897,12/6/2018 18:53,Madras - Chicken,1
9896,12/6/2018 17:36,Curry - Chicken,3
9889,11/6/2018 18:56,Curry - Chicken,1
9888,11/6/2018 17:18,Curry - Chicken,1
9886,10/6/2018 21:59,Madras - Lamb,1
9885,10/6/2018 21:52,Curry - Lamb,1
9885,10/6/2018 21:52,Curry - Chicken,1
9879,10/6/2018 18:13,Madras - Chicken,1
9878,10/6/2018 18:10,Vindaloo - Chicken,1
9873,10/6/2018 17:08,Madras - Chicken,1
9864,9/6/2018 19:31,Curry - Chicken,1
9861,9/6/2018 19:12,Madras - Lamb,1
9860,9/6/2018 18:59,Madras - Lamb,1
9854,9/6/2018 17:38,Curry - Lamb,1
9837,8/6/2018 19:07,Vindaloo - Chicken Tikka,1
9831,7/6/2018 19:56,Curry - Lamb,1
9826,7/6/2018 18:24,Madras - Chicken,1
9825,7/6/2018 18:20,Vindaloo - Chicken Tikka,1
9824,7/6/2018 17:58,Curry - Chicken,1
9823,7/6/2018 17:49,Curry - Lamb,2
9814,6/6/2018 18:10,Madras - Chicken,1
9810,5/6/2018 20:57,Vindaloo - Chicken,1
9805,5/6/2018 17:28,Madras - Chicken,1
9786,3/6/2018 17:13,Madras - Chicken,1
9782,3/6/2018 14:57,Curry - Chicken Tikka,1
9776,2/6/2018 22:51,Madras - Chicken,1
9773,2/6/2018 20:00,Vindaloo - Lamb,1
9772,2/6/2018 19:50,Curry - Chicken,1
9772,2/6/2018 19:50,Curry - Lamb,1
9770,2/6/2018 19:24,Curry - Chicken,1
9762,2/6/2018 18:36,Madras - Lamb,1
9761,2/6/2018 18:30,Curry - Chicken,1
9761,2/6/2018 18:30,Madras - Chicken,1
9751,1/6/2018 19:11,Madras - Lamb,1
9749,1/6/2018 18:57,Madras - Chicken,1
9747,1/6/2018 18:14,Curry - Chicken,1
9747,1/6/2018 18:14,Curry - Chicken Tikka,1
9744,1/6/2018 17:50,Curry - Lamb,1
9736,31/05/2018 19:02,Curry - Chicken,1
9726,30/05/2018 18:51,Curry - Chicken,1
9714,29/05/2018 19:35,Madras - Lamb,1
9706,28/05/2018 20:39,Vindaloo - Chicken,1
9704,28/05/2018 20:17,Madras - Lamb,1
9697,28/05/2018 17:55,Madras - Chicken,1
9695,27/05/2018 21:54,Curry - Chicken,1
9692,27/05/2018 19:34,Madras - Chicken,1
9690,27/05/2018 18:50,Madras - Chicken,2
9689,27/05/2018 18:00,Curry - Chicken,3
9689,27/05/2018 18:00,Vindaloo - Chicken,1
9682,26/05/2018 20:55,Madras - Chicken,1
9681,26/05/2018 20:47,Madras - Chicken,1
9680,26/05/2018 20:44,Madras - Chicken,1
9679,26/05/2018 20:34,Madras - Chicken,1
9674,26/05/2018 19:17,Madras - Chicken Tikka,1
9672,26/05/2018 19:05,Madras - Lamb,1
9648,25/05/2018 18:42,Madras - Chicken,1
9633,24/05/2018 19:40,Madras - Lamb,1
9628,24/05/2018 18:15,Curry - Lamb,1
9625,23/05/2018 19:31,Curry - Chicken,1
9615,22/05/2018 12:18,Curry - Chicken,1
9610,21/05/2018 18:11,Curry - Chicken,1
9608,21/05/2018 17:46,Curry - Lamb,1
9602,20/05/2018 18:45,Madras - Lamb,1
9600,20/05/2018 18:36,Curry - Chicken,2
9598,20/05/2018 18:07,Madras - Chicken,1
9596,20/05/2018 17:35,Curry - Chicken,1
9592,19/05/2018 20:46,Madras - Chicken Tikka,1
9591,19/05/2018 20:25,Madras - Chicken,1
9588,19/05/2018 19:22,Madras - Chicken,1
9587,19/05/2018 19:18,Madras - Lamb,1
9579,18/05/2018 22:07,Curry - Chicken,1
9574,18/05/2018 19:11,Madras - Lamb,1
9573,18/05/2018 19:10,Madras - Lamb,1
9571,17/05/2018 22:15,Vindaloo - Chicken,1
9571,17/05/2018 22:15,Madras - Chicken,1
9570,17/05/2018 21:04,Vindaloo - Chicken Tikka,1
9561,17/05/2018 13:09,Curry - Chicken,2
9557,16/05/2018 18:33,Vindaloo - Lamb,1
9553,16/05/2018 17:37,Curry - Lamb,1
9553,16/05/2018 17:37,Curry - Chicken Tikka,1
9543,13/05/2018 21:42,Curry - Chicken,1
9533,13/05/2018 17:42,Curry - Chicken,1
9526,13/05/2018 14:30,Madras - Chicken Tikka,1
9519,13/05/2018 12:06,Curry - Chicken Tikka,1
9518,13/05/2018 11:56,Curry - Chicken Tikka,1
9513,12/5/2018 19:20,Curry - Chicken,1
9512,12/5/2018 19:19,Vindaloo - Lamb,1
9508,12/5/2018 19:02,Curry - Chicken,1
9498,12/5/2018 18:09,Madras - Chicken,1
9497,12/5/2018 17:56,Curry - Chicken,1
9497,12/5/2018 17:56,Curry - Chicken Tikka,1
9482,11/5/2018 20:02,Vindaloo - Chicken,2
9473,11/5/2018 18:05,Curry - Lamb,1
9472,11/5/2018 17:58,Curry - Chicken,1
9469,11/5/2018 14:45,Madras - Chicken Tikka,1
9464,10/5/2018 21:37,Curry - Chicken,1
9459,10/5/2018 18:25,Curry - Chicken,1
9457,10/5/2018 17:14,Madras - Chicken,1
9454,9/5/2018 19:56,Vindaloo - Chicken,1
9446,8/5/2018 17:01,Vindaloo - Lamb,1
9420,6/5/2018 14:49,Curry - Chicken Tikka,1
9419,6/5/2018 14:18,Curry - Chicken,1
9419,6/5/2018 14:18,Curry - Lamb,1
9419,6/5/2018 14:18,Curry - Chicken Tikka,1
9412,5/5/2018 12:56,Curry - Chicken,1
9412,5/5/2018 12:56,Curry - Lamb,1
9412,5/5/2018 12:56,Curry - Chicken Tikka,1
9412,5/5/2018 12:56,Madras - Chicken,1
9412,5/5/2018 12:56,Madras - Lamb,1
9412,5/5/2018 12:56,Madras - Chicken Tikka,1
9412,5/5/2018 12:56,Vindaloo - Chicken,1
9412,5/5/2018 12:56,Vindaloo - Lamb,1
9412,5/5/2018 12:56,Vindaloo - Chicken Tikka,1
9408,3/5/2018 18:32,Curry - Chicken Tikka,1
9408,3/5/2018 18:32,Madras - Chicken,1
9407,3/5/2018 18:20,Curry - Chicken Tikka,1
9407,3/5/2018 18:20,Madras - Chicken,1
9406,3/5/2018 1:28,Curry - Chicken Tikka,1
9406,3/5/2018 1:28,Madras - Chicken,1
9354,24/04/2018 20:15,Madras,1
9350,24/04/2018 18:41,Madras,1
9334,23/04/2018 17:01,Curry,1
9320,22/04/2018 19:12,Curry,2
9315,22/04/2018 16:59,Curry,1
9315,22/04/2018 16:59,Curry,1
9314,22/04/2018 16:30,Curry,2
9300,21/04/2018 19:35,Vindaloo,1
9299,21/04/2018 19:17,Curry,2
9298,21/04/2018 19:17,Madras,1
9294,21/04/2018 18:38,Madras,1
9290,21/04/2018 17:08,Madras,1
9284,20/04/2018 20:06,Vindaloo,1
9266,19/04/2018 22:24,Madras,1
9263,19/04/2018 20:43,Madras,1
9253,19/04/2018 17:56,Madras,1
9252,19/04/2018 17:46,Madras,1
9239,17/04/2018 20:08,Madras,1
9233,17/04/2018 17:53,Madras,1
9233,17/04/2018 17:53,Madras,1
9227,16/04/2018 19:35,Vindaloo,1
9212,15/04/2018 13:07,Madras,1
9210,14/04/2018 22:35,Vindaloo,1
9203,14/04/2018 19:24,Curry,1
9195,14/04/2018 18:36,Curry,1
9192,14/04/2018 17:58,Madras,1
9185,13/04/2018 19:42,Madras,1
9182,13/04/2018 19:20,Madras,1
9175,13/04/2018 18:52,Curry,1
9175,13/04/2018 18:52,Madras,1
9170,13/04/2018 18:11,Madras,1
9168,13/04/2018 17:58,Curry,1
9166,13/04/2018 17:33,Madras,2
9154,10/4/2018 19:04,Vindaloo,2
9149,10/4/2018 17:48,Madras,1
9138,8/4/2018 20:05,Madras,1
9129,8/4/2018 17:21,Curry,1
9127,7/4/2018 21:33,Madras,1
9117,7/4/2018 18:51,Madras,1
9101,6/4/2018 18:59,Curry,1
9100,6/4/2018 18:56,Madras,1
9095,6/4/2018 17:54,Madras,1
9093,6/4/2018 17:27,Madras,1
9092,6/4/2018 11:59,Curry,2
9092,6/4/2018 11:59,Madras,2
9090,5/4/2018 21:02,Madras,1
9087,5/4/2018 20:03,Madras,1
9082,5/4/2018 18:57,Madras,1
9071,3/4/2018 17:13,Curry,1
9070,2/4/2018 22:02,Madras,1
9069,2/4/2018 21:40,Curry,1
9067,2/4/2018 18:51,Madras,1
9065,2/4/2018 18:09,Curry,1
9063,2/4/2018 17:52,Vindaloo,1
9063,2/4/2018 17:52,Curry,3
9063,2/4/2018 17:52,Madras,1
9059,1/4/2018 20:20,Madras,1
9055,1/4/2018 18:48,Madras,1
9045,31/03/2018 19:58,Madras,2
9043,31/03/2018 19:37,Vindaloo,1
9034,31/03/2018 18:02,Madras,1
9030,30/03/2018 21:36,Vindaloo,1
9026,30/03/2018 19:14,Vindaloo,2
9023,30/03/2018 18:21,Curry,2
9006,29/03/2018 18:17,Curry,1
9005,29/03/2018 17:53,Curry,1
8999,28/03/2018 20:25,Madras,1
8998,28/03/2018 20:00,Curry,1
8998,28/03/2018 20:00,Curry,1
8992,28/03/2018 18:09,Madras,1
8991,28/03/2018 17:39,Madras,2
8985,27/03/2018 18:49,Curry,1
8982,26/03/2018 20:08,Madras,2
8980,26/03/2018 19:49,Vindaloo,1
8979,26/03/2018 19:42,Madras,1
8976,26/03/2018 18:41,Curry,2
8975,25/03/2018 20:27,Madras,1
8974,25/03/2018 19:11,Curry,1
8969,24/03/2018 19:46,Madras,1
8967,24/03/2018 18:58,Madras,1
8962,24/03/2018 18:35,Madras,1
8957,24/03/2018 17:37,Curry,1
8956,24/03/2018 17:31,Madras,1
8953,23/03/2018 20:22,Madras,1
8941,22/03/2018 18:38,Madras,1
8938,22/03/2018 18:03,Curry,1
8935,22/03/2018 16:45,Curry,2
8932,22/03/2018 12:16,Madras,1
8923,20/03/2018 18:19,Vindaloo,2
8900,18/03/2018 17:50,Madras,1
8894,17/03/2018 19:58,Madras,1
8893,17/03/2018 19:53,Curry,1
8889,17/03/2018 19:25,Curry,1
8878,17/03/2018 17:33,Madras,1
8871,16/03/2018 20:08,Madras,1
8861,16/03/2018 17:52,Curry,1
8860,16/03/2018 17:46,Curry,1
8852,15/03/2018 19:01,Curry,1
8837,13/03/2018 17:42,Madras,1
8831,12/3/2018 19:02,Curry,1
8830,12/3/2018 18:58,Curry,1
8829,12/3/2018 18:53,Curry,1
8827,12/3/2018 18:17,Curry,1
8824,11/3/2018 21:04,Madras,1
8821,11/3/2018 19:37,Madras,1
8819,11/3/2018 19:17,Curry,1
8812,11/3/2018 18:10,Vindaloo,2
8812,11/3/2018 18:10,Curry,4
8812,11/3/2018 18:10,Madras,2
8811,11/3/2018 18:03,Vindaloo,2
8811,11/3/2018 18:03,Curry,4
8811,11/3/2018 18:03,Madras,2
8809,11/3/2018 17:27,Madras,1
8808,11/3/2018 17:21,Madras,1
8800,11/3/2018 12:53,Madras,1
8798,10/3/2018 20:30,Madras,1
8795,10/3/2018 19:49,Madras,1
8789,10/3/2018 17:44,Madras,1
8788,9/3/2018 20:44,Curry,1
8786,9/3/2018 19:22,Madras,1
8785,9/3/2018 19:23,Curry,1
8783,9/3/2018 18:47,Madras,1
8774,9/3/2018 18:11,Curry,1
8773,9/3/2018 18:11,Vindaloo,2
8771,9/3/2018 18:02,Madras,1
8767,9/3/2018 17:10,Madras,1
8761,8/3/2018 16:16,Madras,1
8750,5/3/2018 17:44,Madras,2
8749,4/3/2018 20:03,Madras,1
8731,3/3/2018 19:26,Curry,1
8731,3/3/2018 19:26,Madras,1
8724,3/3/2018 18:42,Madras,1
8723,3/3/2018 18:41,Curry,2
8712,2/3/2018 21:01,Madras,1
8712,2/3/2018 21:01,Curry,1
8702,2/3/2018 19:05,Madras,2
8689,2/3/2018 17:30,Curry,1
8686,2/3/2018 13:22,Madras,1
8679,1/3/2018 17:26,Curry,1
8672,28/02/2018 18:05,Madras,1
8672,28/02/2018 18:05,Curry,1
8671,28/02/2018 16:18,Curry,1
8664,27/02/2018 19:02,Curry,1
8661,27/02/2018 16:46,Madras,1
8655,26/02/2018 21:15,Vindaloo,1
8645,25/02/2018 18:39,Curry,1
8644,25/02/2018 17:32,Vindaloo,1
8639,25/02/2018 12:40,Madras,1
8633,24/02/2018 20:08,Madras,1
8628,24/02/2018 18:48,Madras,1
8627,24/02/2018 18:46,Madras,1
8626,24/02/2018 18:30,Madras,1
8625,24/02/2018 18:25,Madras,1
8624,24/02/2018 18:07,Madras,1
8621,24/02/2018 17:48,Curry,1
8619,24/02/2018 17:41,Madras,1
8614,24/02/2018 12:09,Curry,1
8613,24/02/2018 12:07,Curry,1
8590,22/02/2018 19:34,Madras,2
8590,22/02/2018 19:34,Curry,1
8589,22/02/2018 18:54,Vindaloo,1
8577,20/02/2018 18:53,Vindaloo,2
8574,20/02/2018 16:57,Vindaloo,1
8559,17/02/2018 18:41,Madras,1
8558,17/02/2018 17:47,Curry,2
8557,17/02/2018 17:42,Curry,1
8550,16/02/2018 22:34,Curry,2
8547,16/02/2018 18:58,Curry,1
8546,16/02/2018 18:58,Madras,1
8540,16/02/2018 18:02,Madras,1
8538,16/02/2018 17:10,Madras,1
8529,15/02/2018 18:32,Madras,1
8512,14/02/2018 18:30,Vindaloo,1
8501,13/02/2018 21:10,Madras,1
8497,13/02/2018 19:17,Curry,1
8494,13/02/2018 18:20,Curry,1
8483,11/2/2018 17:41,Madras,1
8470,10/2/2018 18:38,Curry,1
8451,9/2/2018 11:57,Madras,1
8451,9/2/2018 11:57,Curry,2
8450,8/2/2018 21:08,Curry,1
8449,8/2/2018 19:27,Madras,1
8440,6/2/2018 20:51,Vindaloo,1
8436,6/2/2018 18:21,Madras,1
8435,6/2/2018 18:16,Madras,1
8429,5/2/2018 17:48,Curry,1
8428,4/2/2018 20:46,Curry,1
8423,4/2/2018 19:03,Madras,1
8417,4/2/2018 12:54,Madras,1
8409,3/2/2018 18:50,Madras,1
8404,3/2/2018 17:47,Madras,1
8399,3/2/2018 17:23,Madras,1
8398,2/2/2018 20:14,Madras,1
8395,2/2/2018 19:38,Madras,1
8393,2/2/2018 19:34,Curry,1
8393,2/2/2018 19:34,Madras,1
8392,2/2/2018 19:32,Curry,1
8392,2/2/2018 19:32,Madras,1
8385,2/2/2018 18:29,Madras,1
8380,2/2/2018 18:05,Curry,3
8380,2/2/2018 18:05,Vindaloo,1
8378,2/2/2018 17:59,Curry,2
8373,2/2/2018 17:14,Curry,1
8372,1/2/2018 21:06,Madras,1
8350,29/01/2018 16:47,Curry,1
8335,27/01/2018 20:57,Madras,1
8334,27/01/2018 20:38,Madras,1
8332,27/01/2018 19:40,Madras,1
8330,27/01/2018 18:48,Madras,1
8328,27/01/2018 18:39,Curry,1
8320,27/01/2018 17:29,Curry,1
8318,27/01/2018 13:26,Madras,1
8315,26/01/2018 20:12,Curry,1
8313,26/01/2018 19:19,Madras,1
8313,26/01/2018 19:19,Curry,1
8308,26/01/2018 18:26,Vindaloo,2
8307,26/01/2018 18:18,Vindaloo,2
8301,26/01/2018 17:20,Curry,1
8299,26/01/2018 16:52,Curry,1
8290,24/01/2018 22:45,Vindaloo,1
8287,24/01/2018 18:29,Madras,1
8286,24/01/2018 18:23,Vindaloo,1
8285,24/01/2018 18:15,Madras,1
8270,21/01/2018 19:34,Madras,2
8268,21/01/2018 19:11,Madras,1
8266,21/01/2018 18:52,Curry,2
8260,21/01/2018 17:49,Madras,1
8253,20/01/2018 21:51,Madras,1
8253,20/01/2018 21:51,Madras,1
8252,20/01/2018 21:44,Madras,1
8252,20/01/2018 21:44,Madras,1
8245,20/01/2018 18:15,Madras,1
8244,20/01/2018 18:13,Curry,1
8242,20/01/2018 17:54,Vindaloo,1
8241,20/01/2018 17:38,Madras,1
8232,19/01/2018 20:16,Madras,1
8228,19/01/2018 18:54,Curry,1
8226,19/01/2018 18:34,Curry,1
8225,19/01/2018 18:30,Curry,1
8222,19/01/2018 18:20,Madras,1
8218,19/01/2018 17:52,Madras,1
8208,18/01/2018 17:58,Vindaloo,1
8205,18/01/2018 16:26,Madras,1
8194,15/01/2018 22:37,Madras,1
8189,14/01/2018 19:02,Curry,1
8180,13/01/2018 19:17,Madras,1
8178,13/01/2018 18:52,Madras,1
8177,13/01/2018 18:49,Curry,2
8166,13/01/2018 17:28,Curry,1
8159,12/1/2018 19:37,Curry,1
8158,12/1/2018 19:25,Madras,1
8146,11/1/2018 20:16,Vindaloo,1
8141,11/1/2018 18:17,Vindaloo,2
8140,11/1/2018 18:13,Madras,1
8138,11/1/2018 13:16,Vindaloo,1
8116,7/1/2018 19:24,Curry,1
8107,7/1/2018 17:02,Curry,2
8089,6/1/2018 18:46,Madras,1
8088,6/1/2018 18:45,Madras,1
8087,6/1/2018 18:33,Curry,1
8087,6/1/2018 18:33,Vindaloo,1
8082,6/1/2018 17:19,Curry,1
8080,5/1/2018 21:35,Madras,1
8077,5/1/2018 19:26,Madras,1
8076,5/1/2018 19:23,Madras,1
8074,5/1/2018 19:20,Madras,1
8071,5/1/2018 18:40,Vindaloo,1
8066,5/1/2018 18:06,Vindaloo,2
8060,5/1/2018 17:35,Madras,1
8057,5/1/2018 12:27,Madras,1
8057,5/1/2018 12:27,Vindaloo,1
8056,5/1/2018 12:22,Madras,1
8056,5/1/2018 12:22,Vindaloo,1
8053,4/1/2018 21:04,Vindaloo,1
8050,4/1/2018 18:51,Madras,1
8048,4/1/2018 18:23,Madras,1
8043,3/1/2018 17:20,Madras,2
8038,2/1/2018 20:09,Curry,1
8034,2/1/2018 17:42,Curry,1
8033,2/1/2018 17:25,Madras,1
